"","business_id","stars","category","word"
"894","loXkZgAd70KMjP8ISCnZPQ",2,"Chinese, Restaurants","chicken"
"895","zXJilaBN28oUdX7Owf0fRA",1,"Restaurants, Sushi Bars, Breakfast & Brunch, Chinese, Japanese, Noodles","chicken"
"896","nDT0T3yW6G89vzdx4p_P4A",5,"Asian Fusion, Restaurants, Chinese, Japanese","chicken"
"897","-865Ps6xb3h1LP67JcQ3mA",4,"Restaurants, Chinese","chicken"
"898","AR1w3ragHgRvnU71A7aaZA",2,"Restaurants, Chinese, Asian Fusion","chicken"
"899","LbeJgPgKKHw5qH0f02NHEQ",5,"Restaurants, Chinese","chicken"
"900","VKNwgZGroTNHcPqgRtmcpA",4,"Restaurants, Asian Fusion, Chinese, Gluten-Free","chicken"
"901","vsoEZauF4lrADIqCYXySFQ",4,"Chinese, Restaurants","chicken"
"902","ja7zjowr6ymsVglQXZZ6BA",1,"Restaurants, Buffets, Chinese","chicken"
"903","OmP2SCE411tncZ8umlP0Ag",2,"Restaurants, Chinese","chicken"
"904","mvhokWwVKgfE-koLlc4VEw",4,"Szechuan, Restaurants, Chinese","chicken"
"905","r5Ka92j1QFklGABmJKD03Q",4,"Asian Fusion, Chinese, Buffets, Restaurants","chicken"
"906","GnOyx_42NpBALQxXmEMxuQ",3,"Restaurants, Chinese","chicken"
"907","4Wnj4lg3vtcZMaibE54pmQ",5,"Chinese, Restaurants, Food","chicken"
"908","oaTbZh8B-IVFEwbzJcIOBg",5,"Restaurants, Japanese, Chinese, Asian Fusion, Sushi Bars","chicken"
"909","pRfIJ6zurjEsWmJheDOP6A",5,"Restaurants, Chinese, Japanese","chicken"
"910","uaZYhzg1jcmTrRIeNqHISA",3,"Chinese, Restaurants, Japanese, Buffets","chicken"
"911","vEwazCciremwBgkRJgfXtw",4,"Chinese, Restaurants, Japanese, Sushi Bars, Seafood","chicken"
"912","jfK-_0x_r7Qgdg2wj60iAQ",5,"Fast Food, Asian Fusion, Chinese, Restaurants","chicken"
"913","ff-gd07sG0Y_4i67LqORSA",5,"Teppanyaki, Chinese, Restaurants, Sushi Bars, Japanese, Asian Fusion","chicken"
"914","ImzivIgEc3XHpAYJyMQnxA",1,"Restaurants, Chinese","chicken"
"915","odfX0wO7fOyqa8oobxh96w",4,"Restaurants, Chinese","chicken"
"916","OqiGriMzxocWaIJR9tic_Q",2,"Buffets, Chinese, Seafood, Restaurants","chicken"
"917","2xBcxvOUrizsvLyPm89iXQ",5,"Restaurants, Japanese, Chinese","chicken"
"918","DA3Dzic8NAJ0LYnYZG9nyQ",1,"Chinese, Restaurants","chicken"
"919","tZB8K6RP7BPou0X2tZ-hDg",4,"Restaurants, Chinese","chicken"
"920","MwsGayIlUkXQ46mkmV3jlA",1,"Chinese, Restaurants","chicken"
"921","dWB0HT1nXQ2N8n3bvPKJuQ",5,"Chinese, Restaurants, Sushi Bars","chicken"
"922","oQg9JbKz7T1Zmm6GW1plrQ",4,"Chinese, Food, Restaurants, Food Delivery Services","chicken"
"923","Kxlt3ZNmTzbxRFYelWAmKA",1,"Restaurants, Chinese","chicken"
"924","hwe7f0QthkND-H4Ekg37qw",4,"Restaurants, Chinese, Asian Fusion","chicken"
"925","y_Xi2V_0lGbCkRuiXLHUFA",2,"Restaurants, Chinese","chicken"
"926","Oj_74Fa-VtFHXYTOWHMlsA",4,"Restaurants, Chinese","chicken"
"927","KLvpdtFYUi1I0LNsmIqeJw",5,"Chinese, Restaurants, Mexican","chicken"
"928","i6CxDaUKAj-HKWijwY9yGg",5,"Restaurants, Chinese","chicken"
"929","SbWqeztXrCTsYMsf6KGYvg",1,"Restaurants, Chinese","chicken"
"930","D0KX5BQsbaIcWd-TpQ4wLg",3,"Korean, Chinese, Thai, Restaurants","chicken"
"931","yauL5BpUTGukejbJskXl_g",3,"Restaurants, Chinese","chicken"
"932","m4DwPVxmFDQE_FnGIOa3cQ",3,"Buffets, Chinese, Restaurants","chicken"
"933","R_Z2wQ5dSBihyGVwDFKaeg",1,"Restaurants, Chinese","chicken"
"934","25CzbDgm1MsT31NhA6KYog",5,"Restaurants, Sushi Bars, Asian Fusion, Barbeque, Korean, Chinese, Japanese","chicken"
"935","SJ08uawNJuzBOUPoLRVs3g",2,"Restaurants, Chinese","chicken"
"936","BpU9-wcOWyKcVtkvnfRazA",5,"Restaurants, Chinese","chicken"
"937","ffUCy7Gd8Gr28oK5mHOjsw",4,"Restaurants, Chinese","chicken"
"938","cjKplU8iMakS8Q7ZorzYVA",5,"Chinese, Restaurants","chicken"
"939","7OKQ4ENVfPfxtDqFOG7x0g",5,"Restaurants, Chinese","chicken"
"940","pi1UM_U1hq-DwDYqQRK1Wg",1,"Chinese, Restaurants","chicken"
"941","uSANDilamc1QSiCinFSKYw",2,"American (New), Buffets, Mongolian, Restaurants, Chinese","chicken"
"942","Bv1AGJ3p_X35tqUcVDrpHg",4,"Restaurants, Chinese, Food","chicken"
"943","bmcZnH1UAAB2iO_R2PFrnw",4,"Chinese, Restaurants, Japanese, Sushi Bars","chicken"
"944","vAyQDNs9lu_8hT20lleGqg",3,"Chinese, Restaurants","chicken"
"945","fj7NnkbfHfEouJExa6MIhw",1,"American (New), Chinese, Restaurants","chicken"
"946","9XtyBTgenMERfl4hDgnDwA",5,"Chinese, Restaurants","chicken"
"947","QvKN1zh_BCFai6oDCx3d_g",3,"Restaurants, Chinese","chicken"
"948","BBpEOprko-9I8bnon9N0ew",2,"Restaurants, Chinese","chicken"
"949","EEAtafGPtPhwERoM3onXuw",2,"Chinese, Restaurants","chicken"
"950","kYTzpbnpVDZVghVqZz7qCA",3,"Restaurants, Barbeque, Chinese","chicken"
"951","MA5R-mV6ljRM1MK6Mdiv5g",3,"Fast Food, Banks & Credit Unions, Restaurants, Chinese, Financial Services","chicken"
"952","rLJsrXyY61bouCfH58PKIA",1,"Restaurants, Chinese","chicken"
"953","OZhRvcJ8WjnvRaRQVirD6w",3,"Cantonese, Restaurants, Chinese, Szechuan","chicken"
"954","cxq_iu2Zl5jm6qLGfff5eA",5,"Restaurants, Chinese","chicken"
"955","X4CRPHvv-33kjxVJISZpUg",4,"Sushi Bars, Restaurants, Chinese","chicken"
"956","eC-duRpbiVsCD14oGYiDOA",5,"Asian Fusion, Japanese, Chinese, Sushi Bars, Thai, Restaurants","chicken"
"957","VGKq16vCdPPHMoryy6XTHg",5,"Burgers, Bars, Dim Sum, Pizza, Chinese, Tapas/Small Plates, Nightlife, Restaurants","chicken"
"958","xULATz2siGXOPia614mg2A",2,"Chinese, Restaurants, Pan Asian, Vegetarian, Korean, Noodles, Japanese","chicken"
"959","74wRr6PP6lbaL1YzUcYGAA",3,"Chinese, Restaurants, Buffets","chicken"
"960","WghhtS-tqDWMh_W2O13CYA",3,"Restaurants, Chinese, Fast Food","chicken"
"961","IcrFc5IwCcKyGbVmgWjVjg",1,"Restaurants, Chinese","chicken"
"962","NyGlEmuYcpZSKfk6IwJeSw",4,"Bars, Nightlife, Japanese, Restaurants, Asian Fusion, Pubs, Chinese, Sushi Bars, Taiwanese, Cocktail Bars","chicken"
"963","zTGxLMOd9crAz0XNzqrcrA",4,"Chinese, Restaurants","chicken"
"964","d0_yLkH7u16tlcvvU-zIxw",1,"Chinese, Restaurants","chicken"
"965","zkW7OAv8Cnb-3SxEBOubTQ",3,"Restaurants, Chinese","chicken"
"966","tQaIWc9qeiB1IU163LKlAw",3,"Chinese, Fast Food, Restaurants","chicken"
"967","cGQKUOAZm_VHcQOJWbatog",4,"Chinese, Gluten-Free, Restaurants, Asian Fusion","chicken"
"968","5jSwodZ2cLIgD0SLGXYbeg",1,"Buffets, Chinese, Asian Fusion, Restaurants, American (Traditional)","chicken"
"969","6Qpo9mVLl60gu-ajJvcBLQ",5,"Chinese, Restaurants","chicken"
"970","WesHVJ45hCr17_bn9s69nw",1,"Buffets, Restaurants, Chinese","chicken"
"971","nQ9603jcJ_Nk9WBxvSFH_Q",4,"Chinese, Restaurants","chicken"
"972","RwwV2LrIbdquFw6SN-l27Q",1,"Restaurants, Soup, Bars, Chinese, Nightlife","chicken"
"973","jgh9iT5k7JxkeK9gu4VJAw",4,"Szechuan, Sushi Bars, Japanese, Restaurants, Chinese","chicken"
"974","CuIPocteo1F3LEn1OqUoHg",5,"Chinese, Restaurants","chicken"
"975","QQSlx-l_cfwkVrNwjV_HgQ",4,"Restaurants, Chinese","chicken"
"976","hKfuDwUbWJWdQWmXS_g9PA",5,"Restaurants, Chinese, Asian Fusion, Szechuan","chicken"
"977","e_W6Q-qOHcUR5ZKrwvC2qw",3,"Restaurants, Chinese","chicken"
"978","asAHqgKQtCWiBbC3XriSIQ",1,"Restaurants, Chinese, Food, Ethnic Food, Specialty Food","chicken"
"979","LRLc0c1pQwa9VSG7EpZRtg",4,"Soup, Chicken Shop, Restaurants, Chinese","chicken"
"980","5It12biyGxe2Dz6kkf7wGQ",5,"Restaurants, Chinese, American (New)","chicken"
"981","ubVWVTrw4zvsqnaW22-BMw",5,"Chinese, Restaurants, American (New)","chicken"
"982","Jo5wAt5LYqPKYU1-D7-pfw",2,"Chinese, Restaurants","chicken"
"983","zG3GJiIrF01bwgP0tQdkZg",2,"Chinese, Restaurants, Sushi Bars","chicken"
"984","-hec2e0Kj9yIVfOQKoFG6Q",1,"Buffets, Chinese, Restaurants","chicken"
"985","qx-d5K0fugvnrW5AYcTqlw",3,"Restaurants, Japanese, Chinese","chicken"
"986","bvTyaYHXupi1c5mbs65RyQ",1,"Buffets, Chinese, Restaurants, Soup","chicken"
"987","fy5ZE8oCtEw5Jiu-HjTE_A",3,"Food Court, Chinese, Restaurants","chicken"
"988","uA9tzuzID3t5yZ8rhZ1bQw",5,"Chinese, Restaurants","chicken"
"989","o5rtJcyJ6xje1PFj_rhRTA",1,"Restaurants, Chinese","chicken"
"990","35JjuQ6nsSNshtt5hyLUCQ",4,"Japanese, Sushi Bars, Chinese, Restaurants","chicken"
"991","gFyntTks-Qd5CjDU8_2Kog",1,"Restaurants, Chinese, Buffets","chicken"
"992","2pmOI_mrn1ZWB88IeiOMkA",2,"Thai, Chinese, Restaurants","chicken"
"993","p9rvoRXzEf7Y2nTaqnotxw",5,"Restaurants, Chinese","chicken"
"994","c8bdxic-VcGEW-bA1EhW7g",5,"Asian Fusion, Vietnamese, Hot Pot, Soup, Desserts, Chinese, Food, Restaurants","chicken"
"995","PN6YCsAdFHcHST9vPaxIuw",1,"Restaurants, Chinese","chicken"
"996","dFywNDTZ1AnxhaEqxlA5Ug",4,"Buffets, Chinese, Restaurants, Sushi Bars","chicken"
"997","J71s0xScHVbOuFUfsAXtmQ",4,"Restaurants, Chinese","chicken"
"998","CxV9DJCxc04_xkDRSrfgFA",3,"Restaurants, Chinese","chicken"
"999","kVXyz0mYd7NaGuGdM_VMeQ",4,"Chinese, Food, Restaurants, Bakeries","chicken"
"1000","F8ZTmT9pGiSF2jx9FZDjdQ",4,"Chinese, Sushi Bars, Restaurants, Japanese","chicken"
"1001","DId2r0a4C2ixCbuLApxx8g",1,"Restaurants, Chinese, Japanese","chicken"
"1002","HHGuAjkU9gQyxpwTZAJ_aQ",3,"Chinese, Restaurants","chicken"
"1003","tRrMljYqr48OjWoHDDkSoQ",1,"Restaurants, Chinese","chicken"
"1004","a5xUI7TvsNhM5gZr6KowDg",5,"Restaurants, Chinese","chicken"
"1005","VBhPgceaKWOXT71d3Jp38w",4,"Chinese, Japanese, Korean, Restaurants, Asian Fusion","chicken"
"1006","rloarAwOAiQWss9kdl41nQ",1,"Restaurants, Thai, Sushi Bars, Chinese","chicken"
"1007","BCga5CbMqcZLCpxAuln57w",5,"Chinese, Asian Fusion, Restaurants, Sushi Bars","chicken"
"1008","A5Xd85djipsW546Bq6qIYA",5,"Chinese, Restaurants","chicken"
"1009","GDpd9KZdUgnjcoCWTTphqw",5,"Szechuan, Chinese, Restaurants","chicken"
"1010","e9FftJq9v_porLZT7iSEhg",4,"Seafood, Sushi Bars, Chinese, Restaurants","chicken"
"1011","dxkchxJR7biaqK1qUSxG8A",5,"Restaurants, Chinese","chicken"
"1012","khKH3drFrWAGPhCRUS0hkA",4,"Restaurants, Chinese","chicken"
"1013","Tm2dKN_-DCdZfF2xMWrX7w",4,"Seafood, Asian Fusion, Thai, Chinese, Vietnamese, Restaurants","chicken"
"1014","r5qUfdiSL2_hHfdqXBJAMA",5,"Chinese, Restaurants","chicken"
"1015","Ucph9MH577u6j0zPK93amw",2,"Chinese, Restaurants","chicken"
"1016","z8Cw9KBnDj3X40H9fXElYw",2,"Restaurants, Buffets, Chinese","chicken"
"1017","Pawavw9U8rjxWVPU-RB7LA",5,"Restaurants, Chinese","chicken"
"1018","mwKixosYQq8zyx2YAvrkPw",5,"Restaurants, Chinese","chicken"
"1019","aAiDjaeWjiD8XxRBGMLKyw",5,"Restaurants, Chinese","chicken"
"1020","J_NA-_WNLAJQg7eZwn1dWw",5,"Chinese, Restaurants","chicken"
"1021","F1vdFYr7P4Xb3uAQ2AYgzQ",4,"Asian Fusion, Szechuan, Sushi Bars, Japanese, Chinese, Restaurants, Dim Sum","chicken"
"1022","jrlkSj1TR6HWBaOJ4AzwKw",2,"Sushi Bars, Dim Sum, Restaurants, Chinese","chicken"
"1023","Tz5a_AzxWx0gtIAlinr1Ww",4,"Restaurants, Chinese, Buffets","chicken"
"1024","gDQlaDRAjsCx2p_p6oJLjw",5,"Restaurants, Chinese","chicken"
"1025","DQMaUSbKsRtB5lJD3egqxQ",5,"Noodles, Szechuan, Cantonese, Restaurants, Chinese","chicken"
"1026","UEY70uNV3BxMbxjNmg0apg",5,"Sushi Bars, Thai, Restaurants, Chinese","chicken"
"1027","m6AvIcsMjTnoMqWywpEBqQ",5,"Restaurants, Chinese, Asian Fusion, Thai","chicken"
"1028","f1K6hzQecl-sJFYRUHvDDQ",5,"Sushi Bars, Chinese, Hot Pot, Restaurants, Szechuan, Japanese","chicken"
"1029","XaqWUocr0MlYVi5yusjk0Q",5,"Chinese, Restaurants","chicken"
"1030","EhlOUjd2dh52SV_XfoORSA",1,"Sushi Bars, Thai, Restaurants, Chinese","chicken"
"1031","EbxaQO95C7PUNTmokE70XA",5,"Asian Fusion, Restaurants, Chinese","chicken"
"1032","a58P2BPCCbQgDMbEoLfWzg",3,"Chinese, Dim Sum, Restaurants, Cantonese, Vegetarian","chicken"
"1033","tZpxk604kWWHsJKyirraZg",4,"Shanghainese, Chinese, Restaurants","chicken"
"1034","_aX7bPzYQdrIVUJpG_-0zg",1,"Buffets, Restaurants, Asian Fusion, Chinese","chicken"
"1035","C16dsL_IEOb5UzRWYhxiKw",4,"Chinese, Restaurants","chicken"
"1036","I2lDmQHDxnUKbEBJuJCW6w",2,"Chinese, Restaurants","chicken"
"1037","QkZEdBfKhXwCF38AJG1Ylw",1,"Mexican, Restaurants, Chinese","chicken"
"1038","0aA5l11oXes0aS6mkN5lMQ",1,"Szechuan, Chinese, Restaurants","chicken"
"1039","BY1_pf7FHUycHOwYEenDlQ",4,"Soup, Restaurants, Chinese, Noodles","chicken"
"1040","nbFAn60OmDt9reIRk8vilA",4,"Restaurants, Chinese","chicken"
"1041","dpblBM884TnUQQ5xusFMlg",5,"Restaurants, Chinese","chicken"
"1042","GqBP4UM_z2BAJz_ZUzdecA",5,"Restaurants, Chinese","chicken"
"1043","G-OMrmKRaSumc73LaSbhPA",5,"Chinese, Restaurants","chicken"
"1044","Msq2CBPFaY7Fe7h7R20fOA",3,"Restaurants, Chinese","chicken"
"1045","K0hjawODyinXeiHUlnn9VA",4,"Chinese, Restaurants","chicken"
"1046","OiR6kP_mAD47vKU1WiPshg",3,"Restaurants, Chinese","chicken"
"1047","HNW4P0jAhXYRJ_op7OcWCw",3,"Restaurants, Chinese","chicken"
"1048","Ieaw3mw4GcPiF4PZkDYuFw",5,"Restaurants, Chinese","chicken"
"1049","FDl-B4kuvpAsY8QPgXwQAA",4,"Chinese, Restaurants, Japanese","chicken"
"1050","XKOAi4J47i-YEhhHfKkPRQ",5,"Restaurants, Chinese","chicken"
"1051","pJU2t-6Hd_zUosX1Aw4b0Q",4,"Chinese, Restaurants","chicken"
"1052","G0F3kmnES1i8a9Vp78ct7w",3,"Restaurants, Chinese","chicken"
"1053","kS_xANADJil_EGX6gmMa5A",1,"Ethnic Food, Restaurants, Asian Fusion, Specialty Food, Chinese, Szechuan, Food","chicken"
"1054","_P-N2rDIJ2kHTPstjUWByQ",5,"Restaurants, Chinese","chicken"
"1055","iDDW5kjoLVN9rqrGM0cwjg",1,"Chinese, Restaurants","chicken"
"1056","WPt9WEMSgDER4QYSp8RLpw",4,"Restaurants, Chinese","chicken"
"1057","pYR9KSNrJMEx8PIjx8rccw",4,"Chinese, Restaurants","chicken"
"1058","r7Ft2iBJ_dtUpf4YrHHM1Q",5,"Restaurants, Chinese, Seafood","chicken"
"1059","n8LVLEDlros22tjshJX7-w",2,"Restaurants, Chinese","chicken"
"1060","zYb8dR4tsolqeJRj8x4tdw",3,"Barbeque, Restaurants, Noodles, Chinese","chicken"
"1061","471g2XO27o_zF2ZYrwvIeQ",3,"Chinese, Restaurants","chicken"
"1062","tjUBOqJK-iH8S40pYGhF3Q",5,"Chinese, Restaurants, Taiwanese","chicken"
"1063","M-4dNFcnRJ0_hI357OLGhg",5,"Dim Sum, Restaurants, Chinese, Food","chicken"
"1064","zs8FigAlH_rfYJ3FoCzMGw",4,"Chinese, Restaurants","chicken"
"1065","Y3pjXqh-kOdaQS3I-nQxQQ",4,"Restaurants, Chinese","chicken"
"1066","ATWPQX-ATDRsIO0huW3aSg",4,"Soup, Restaurants, Chinese, Noodles","chicken"
"1067","956ZfpypyxLLkRmlaHWGkA",4,"Chinese, Buffets, Restaurants","chicken"
"1068","aS4t4ee3xqQXgNHNxi9gAA",4,"Restaurants, Noodles, Chinese","chicken"
"1069","R-9gUTN8BJIDqGgzXEmq3Q",1,"Chinese, Restaurants, Asian Fusion, Food","chicken"
"1070","MxGk2Pxy2M0fQUV0t4bsbQ",5,"Chinese, Bars, Restaurants, Asian Fusion, Szechuan, Nightlife, Lounges, Noodles, Vegetarian, Soup","chicken"
"1071","qh1GCWP_2TKxevp3ZeMxag",4,"Soup, Chinese, Restaurants, Noodles","chicken"
"1072","OgwN65jZebPRIPSmNpRP7A",5,"Seafood, Ethnic Food, Noodles, Restaurants, Chinese, Food, Specialty Food, Soup","chicken"
"1073","Y81wukOSmZ6sRS1cn1QhXA",5,"Chinese, Restaurants","chicken"
"1074","qThJY-H6Fo8HvfdIvwrjiw",4,"Chinese, Restaurants","chicken"
"1075","PgaHjsWV3whvHF1CHU1rZg",5,"Restaurants, Chinese","chicken"
"1076","B5xWYgJDSN4RPPk4DlUajQ",5,"Indian, Chinese, Restaurants, Asian Fusion","chicken"
"1077","EKQiKd7EMZjsa4JokFaeAg",5,"Restaurants, Chinese","chicken"
"1078","uuQDpnCYn1Nf2pXZTtMLHg",5,"Restaurants, Chinese, Asian Fusion","chicken"
"1079","Zs8LPufciU-jDpbAVFqKcA",4,"Chinese, Restaurants","chicken"
"1080","iTNsT5xYHhQWTYDTROZCRw",4,"Sushi Bars, Seafood, Chinese, Restaurants","chicken"
"1081","EHKzu5r2NEz5Zq2R84J4ow",4,"Chinese, Japanese, Restaurants, Sushi Bars","chicken"
"1082","nVqOTTfDiu12xsQtFTO7_w",1,"Chinese, Food, Restaurants, Convenience Stores","chicken"
"1083","NI75svhUpw1u0ClzrPFPCQ",4,"Restaurants, Chinese","chicken"
"1084","SUktrYdNQD8k2vvkM4OpfA",5,"Chinese, Restaurants","chicken"
"1085","DXP3MbE8srQITLlAuS45aQ",4,"Chinese, Restaurants, Szechuan","chicken"
"1086","zswdqM8Av3KxVv9o7_6ORA",5,"Event Planning & Services, Restaurants, Caterers, Chinese","chicken"
"1087","e-XkLeDKWKpleCT5a78gsw",5,"Restaurants, Seafood, Chinese","chicken"
"1088","cXmlv2WBzuB6JLMhaCvLuQ",4,"Restaurants, Chinese, Specialty Food, Noodles, Soup, Kebab, Food","chicken"
"1089","Ubye_qiESMKdUjQUBmNWWg",3,"Restaurants, Chinese","chicken"
"1090","-UjCvAsvBOr19y8lqPueiQ",1,"Chinese, Restaurants","chicken"
"1091","T4JGbW9XEGQVrLpQcNFXtA",5,"Chinese, Restaurants","chicken"
"1092","xistlMeIIjG21z2SaWvfVQ",5,"Restaurants, Chinese, Dim Sum, Shanghainese, Barbeque, Hot Pot, Korean","chicken"
"1093","pxYqUpCz1WQU5M-1tW3-Lw",3,"Restaurants, Chinese","chicken"
"1094","iuIkzvQRb4DVWOMhE4GI3g",3,"Restaurants, Asian Fusion, Sushi Bars, Chinese","chicken"
"1095","rPshoySU7Xfafoi3S0KDfg",5,"Asian Fusion, Restaurants, Chinese, Greek, Thai, Cambodian","chicken"
"1096","toc31C-Qy2smSq0A7Q8FgA",2,"Soup, Restaurants, Breakfast & Brunch, Chinese, Noodles","chicken"
"1097","lLUnPQC-hWuErZdW4Kgv7Q",3,"Sushi Bars, Restaurants, Chinese","chicken"
"1098","N9JASBwB9kWtK0_EjTa1nw",3,"Restaurants, Chinese","chicken"
"1099","JtSNHDRRZffnHBEsJudW-g",3,"Asian Fusion, Chinese, Noodles, Italian, Thai, Comfort Food, American (New), Mediterranean, Fast Food, Restaurants, Salad, Food, Pasta Shops, Specialty Food","chicken"
"1100","mZde8M2gs5popxzKOvCo5w",3,"Chinese, Restaurants","chicken"
"1101","RdwJXTQo3Ez9DAbGpybl_w",1,"Chinese, Restaurants","chicken"
"1102","t-LnJne10SHAWATKYdQdJQ",2,"Chinese, Mongolian, Asian Fusion, Restaurants","chicken"
"1103","uh5dMhIZygTzXEvn5K10jg",2,"Chinese, Restaurants, Food, Food Delivery Services","chicken"
"1104","RN-fX-LiwUm46a6G_r1xSw",1,"Chinese, Restaurants","chicken"
"1105","7LlND5b0bjWylNBNQ-oZMA",3,"Restaurants, Chinese","chicken"
"1106","z_zyOfFO-OIYgCR5hstyTw",1,"Chinese, Restaurants, Asian Fusion, Vietnamese","chicken"
"1107","GVTL5nxjlhzdXJMy4-4HBA",4,"Restaurants, Chinese","chicken"
"1108","dxh4eQyUPxoD0uupjuqjug",5,"Restaurants, Chinese","chicken"
"1109","5YUoTimGDPbbmRfw6SJgTQ",4,"Restaurants, Chinese","chicken"
"1110","tw8I1hZdlGpwO2QaAIeQWg",4,"Restaurants, Japanese, Chinese, Buffets","chicken"
"1111","nb3v4cQdZAYfbcw6eAD4Dg",4,"Restaurants, Chinese","chicken"
"1112","bFlP7uApDamdiVHwX8OwfA",5,"Seafood, Chinese, Soup, Restaurants","chicken"
"1113","B2UK8R5y-nSyTrCpzn_VFA",1,"Restaurants, Chinese, Event Planning & Services, Asian Fusion, Caterers","chicken"
"1114","Ed5feP-TztmLtc4pRKDvNA",4,"Restaurants, Vietnamese, Chinese","chicken"
"1115","Xs_QOxzPZETqZ3MeNStvYA",5,"Restaurants, Chinese","chicken"
"1116","D0CmKnqGOf_jaPgECFZcCw",4,"Food, Thai, Chinese, Restaurants","chicken"
"1117","U8FC3Z_L_tHEUIvkwSSAXw",4,"Chinese, Restaurants","chicken"
"1118","JzV9vG0z6h2pllvUyTVxFw",1,"American (New), Chinese, Restaurants","chicken"
"1119","8B4tanBgBpccBUWSEH4yLA",1,"Chinese, Restaurants","chicken"
"1120","7oS4RyfwnQ3n9fARzjsNNg",1,"Chinese, Restaurants","chicken"
"1121","FuEtzgnqqsEr73A9mAbucw",5,"Restaurants, Chinese","chicken"
"1122","dGJwiltTg81VuCdHl485MA",4,"Restaurants, Chinese","chicken"
"1123","BSjJIFtg1BkLTCYJYzy7Og",1,"Buffets, Restaurants, Chinese","chicken"
"1124","TaDp2EiNKqHhAp21xIoggg",3,"Restaurants, Chinese","chicken"
"1125","kt8gBE0TcSC_Srrxg98Mow",1,"Chinese, Restaurants","chicken"
"1126","Tn8NcJoZ44WspXKuzsDkAQ",1,"Restaurants, Chinese","chicken"
"1127","HiJ2GEMZGKI8vwalAp2h-Q",5,"Szechuan, Hot Pot, Restaurants, Chinese","chicken"
"1128","fsZXGdbPWCW7LYUoedu0aA",5,"Buffets, Restaurants, Chinese","chicken"
"1129","atE68d1gSZf3849yIGLBJw",5,"Chinese, Restaurants","chicken"
"1130","_O4GIYt8p1Op7ZnbCfD5yA",2,"Restaurants, Teppanyaki, Chinese, Japanese","chicken"
"1131","RvwZqjdkZ_pER0moPXLZAQ",4,"Cafes, Taiwanese, Bubble Tea, Chinese, Restaurants, Food, Coffee & Tea","chicken"
"1132","BH0K6SxPnY3wTRB7tA27hQ",5,"Restaurants, Chinese, Seafood, Thai","chicken"
"1133","njngMI0mhAGJ-kH0oo68Ow",1,"Restaurants, Thai, Chinese","chicken"
"1134","jKxES7iLV63H_PfyGVGIDw",3,"Restaurants, Chinese","chicken"
"1135","ElqLoKM__uU7DcYzRnMpNw",4,"Chinese, Restaurants","chicken"
"1136","0DD-SXcNL07Rh5DA0OAtkg",5,"Sushi Bars, Restaurants, Buffets, Chinese","chicken"
"1137","sRUesAB_yPZzzqMtjrwFsA",1,"Restaurants, Chinese","chicken"
"1138","1qw65j15MqKqYkljH_iSyA",4,"Buffets, Restaurants, Chinese","chicken"
"1139","w9h-pTp1K6JMos-xzl3Wyw",5,"Restaurants, Chinese","chicken"
"1140","Sq7BouKjTovLesy6qewv5A",5,"Restaurants, Chinese","chicken"
"1141","O5MzWfMWDeEwkzNVeKdCfg",3,"Restaurants, Chinese","chicken"
"1142","WNvceXcngWjZz_IinDwYwA",4,"Fast Food, Asian Fusion, Restaurants, Chinese","chicken"
"1143","-06-Fdi30wJx-JA8P7CAng",5,"Restaurants, Chinese, Seafood, Cantonese, Szechuan","chicken"
"1144","nrGop3jH9s3cq-RTiEWOGQ",3,"Chinese, Restaurants","chicken"
"1145","2Cmpz9lgr-wfOLAwgUf79g",2,"Restaurants, Chinese, Asian Fusion","chicken"
"1146","e88VWa9xdHmSFdMZne9eLQ",3,"Restaurants, Chinese","chicken"
"1147","j1i7s55PmOFzJC3l6O8PiA",4,"Cantonese, Chinese, Restaurants","chicken"
"1148","AYr2URtjoQ8Toh8_Jr4G6A",3,"Food, Bubble Tea, Taiwanese, Chinese, Restaurants","chicken"
"1149","o1TZ62VQ8RBoYv2B8v9UUg",1,"Chinese, Restaurants","chicken"
"1150","MLwVTDhM2DOESvKGcfKCsg",5,"Restaurants, Chinese","chicken"
"1151","4FN50LnQ8Q8jz1Yimb131g",3,"Japanese, Sushi Bars, Restaurants, Asian Fusion, Szechuan, Chinese","chicken"
"1152","pWXVTPjNeFK0cBRbr-Qq-A",4,"Chinese, Restaurants, Asian Fusion","chicken"
"1153","MBirSnTW4pt2k7Ny6KC72w",2,"Chinese, Restaurants, Szechuan, Cantonese","chicken"
"1154","IXP6VfjiUFIRiRbZjeUulw",2,"Restaurants, Szechuan, Chinese","chicken"
"1155","K6AKMjAdCSe8xllsbyeL9Q",4,"Bubble Tea, Chinese, Fast Food, Tea Rooms, Restaurants, Food","chicken"
"1156","0It4d0eFPJ5UnQqe6g2Z3w",4,"Buffets, Chinese, Restaurants","chicken"
"1157","tetKWtLT0639lqnD9QJRKw",1,"Desserts, Food, Fast Food, Chinese, Restaurants","chicken"
"1158","ZU6pUJNBGXQZrWD9zEHtuQ",3,"Chinese, Restaurants","chicken"
"1159","tyCIs0pyyw36apAXdR26WQ",4,"Chinese, Restaurants","chicken"
"1160","XODz0rilGYo6_xd5e7isOw",3,"Restaurants, Chinese","chicken"
"1161","UzSXgaJjOrtdWATtzgPWqQ",4,"Chinese, Restaurants","chicken"
"1162","hZAKEk_nNEIxd-IUkZlghA",1,"Chinese, Restaurants","chicken"
